VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,    "relrms[k]"   ,    "relrms[w]"   
        101,           0,           0,      -2.909864735,     -0.4612163152,     -0.5734249797,       2.550981732,      -1.956295305,       2.431240295,    0.007805632757,     0.02501917773,                 0,                 0,                 0,     0.03756345629,    0.007805632757,     0.02501917773,                 0,       3.205272207,    0.003028254868,                 0,                 0,                 0,                 0,                 0,                 0
        101,           0,           1,      -4.089766295,      -1.541638371,      -1.540526001,       1.458513468,       -3.22348158,       2.429517938,    0.007943235172,     0.01898489311,                 0,                 0,                 0,     0.03343398109,    0.007943235172,     0.01898489311,                 0,       2.390070632,    0.003028254868,      -1.179901559,      -1.080422056,     -0.9671010217,      -1.092468263,      -1.267186275,   -0.001722357162
        101,           0,           2,      -5.076536555,      -2.265053312,      -2.260933868,      0.5217885127,      -3.738663882,       2.026637806,    0.008072871891,     0.01227662103,                 0,                 0,                 0,      0.0294143591,    0.008072871891,     0.01227662103,                 0,       1.520725363,    0.003028254868,       -2.16667182,      -1.803836997,      -1.687508888,      -2.029193219,      -1.782368577,     -0.4046024888
        101,           0,           3,      -5.415113284,      -2.668308485,      -2.726706468,      0.0787628466,      -3.981927002,       1.667693631,    0.008117077602,    0.009943149313,                 0,                 0,                 0,       0.027866692,    0.008117077602,    0.009943149313,                 0,       1.224966644,    0.003028254868,      -2.505248548,       -2.20709217,      -2.153281488,      -2.472218885,      -2.025631697,     -0.7635466635
        101,           0,           4,      -5.553578869,      -2.927669903,      -2.897406702,    -0.07505911756,      -4.123210153,        1.98266863,    0.008119973146,    0.009629328688,                 0,                 0,                 0,      0.0274942577,    0.008119973146,    0.009629328688,                 0,       1.185881839,    0.003028254868,      -2.643714133,      -2.466453588,      -2.323981722,      -2.626040849,      -2.166914849,      -0.448571665
        101,           0,           5,      -5.636262853,      -3.108988234,      -2.937822275,     -0.1615243127,      -4.219250046,        1.95499685,    0.008113984296,    0.009525210015,                 0,                 0,                 0,     0.02733932964,    0.008113984296,    0.009525210015,                 0,       1.173925123,    0.003028254868,      -2.726398118,      -2.647771919,      -2.364397296,      -2.712506044,      -2.262954741,     -0.4762434444
        101,           0,           6,      -5.625468994,      -3.218954925,      -2.934482079,     -0.1513739632,      -4.288193692,       1.832587183,    0.008111063262,    0.009007122651,                 0,                 0,                 0,     0.02706567798,    0.008111063262,    0.009007122651,                 0,       1.110473727,    0.003028254868,      -2.715604259,       -2.75773861,      -2.361057099,      -2.702355695,      -2.331898388,     -0.5986531116
        101,           0,           7,      -5.549341718,      -3.255604657,       -2.91025558,    -0.07148875033,       -4.33504761,       1.674379796,     0.00811450094,    0.007973065655,                 0,                 0,                 0,     0.02660400811,     0.00811450094,    0.007973065655,                 0,      0.9825700575,    0.003028254868,      -2.639476982,      -2.794388342,      -2.336830601,      -2.622470482,      -2.378752305,      -0.756860499
        101,           0,           8,      -5.472484822,      -3.237092035,      -2.875705277,    0.009863443261,      -4.369583058,       1.501406728,    0.008124748987,    0.006485066581,                 0,                 0,                 0,     0.02596764724,    0.008124748987,    0.006485066581,                 0,      0.7981866998,    0.003028254868,      -2.562620086,       -2.77587572,      -2.302280297,      -2.541118288,      -2.413287753,     -0.9298335664
        101,           0,           9,      -5.421941984,      -3.194811676,      -2.843671688,     0.06449932676,      -4.398572694,       1.323789542,    0.008140809193,    0.004667578193,                 0,                 0,                 0,     0.02520161724,    0.008140809193,    0.004667578193,                 0,      0.5733555575,    0.003028254868,      -2.512077248,      -2.733595361,      -2.270246708,      -2.486482405,      -2.442277389,      -1.107450753
        101,           0,          10,      -5.403029237,      -3.153504098,      -2.826313717,     0.08730931044,      -4.422296972,       1.150898474,    0.008160693972,    0.002674061825,                 0,                 0,                 0,     0.02436636621,    0.008160693972,    0.002674061825,                 0,      0.3276757876,    0.003028254868,      -2.493164502,      -2.692287783,      -2.252888738,      -2.463672421,      -2.466001667,      -1.280341821
        101,           0,          11,       -5.41566231,      -3.126716602,      -2.831170691,     0.07868309617,      -4.442890407,      0.9900997284,    0.008181988979,   0.0006587707084,                 0,                 0,                 0,     0.02352407593,    0.008181988979,   0.0006587707084,                 0,     0.08051473916,    0.003028254868,      -2.505797574,      -2.665500287,      -2.257745711,      -2.472298635,      -2.486595102,      -1.441140566
        101,           0,          12,      -5.458941172,      -3.120547832,      -2.861702805,     0.03978331927,       -4.46138966,      0.8456217851,    0.008202490985,   -0.001249540217,                 0,                 0,                 0,      0.0227260903,    0.008202490985,   -0.001249540217,                 0,     -0.1523366766,    0.003028254868,      -2.549076437,      -2.659331516,      -2.288277826,      -2.511198412,      -2.505094355,       -1.58561851
        101,           0,          13,      -5.531935731,      -3.137152427,      -2.919281269,    -0.02829928655,      -4.478317562,      0.7171171326,    0.008220683854,   -0.002964670889,                 0,                 0,                 0,     0.02200506237,    0.008220683854,   -0.002964670889,                 0,     -0.3606355556,    0.003028254868,      -2.622070996,      -2.675936112,      -2.345856289,      -2.579281018,      -2.522022257,      -1.714123162
        101,           0,          14,      -5.633399861,      -3.176624825,      -3.004610972,     -0.1244122216,      -4.493951443,       0.600686668,     0.00823592398,   -0.004447308652,                 0,                 0,                 0,      0.0213732878,     0.00823592398,   -0.004447308652,                 0,     -0.5399890361,    0.003028254868,      -2.723535126,       -2.71540851,      -2.431185992,      -2.675393953,      -2.537656138,      -1.830553627
        101,           0,          15,        -5.7602133,       -3.23784228,      -3.118477815,     -0.2463346935,      -4.508432692,      0.4925556164,    0.008248352163,    -0.00569822073,                 0,                 0,                 0,     0.02082622913,    0.008248352163,    -0.00569822073,                 0,     -0.6908314071,    0.003028254868,      -2.850348565,      -2.776625965,      -2.545052835,      -2.797316425,      -2.552137387,      -1.938684678
        101,           0,          16,      -5.902329637,       -3.31866997,      -3.261644691,      -0.387286926,      -4.521826578,      0.3892805739,    0.008258636778,   -0.006745020914,                 0,                 0,                 0,     0.02034887094,    0.008258636778,   -0.006745020914,                 0,     -0.8167232796,    0.003028254868,      -2.992464902,      -2.857453655,      -2.688219711,      -2.938268658,      -2.565531273,      -2.041959721
        101,           0,          17,      -6.032130958,      -3.415628496,      -3.431630046,     -0.5267913095,      -4.534166765,      0.2958400066,    0.008267657009,   -0.007627063553,                 0,                 0,                 0,     0.01992277848,    0.008267657009,   -0.007627063553,                 0,     -0.9225181384,    0.003028254868,      -3.122266222,      -2.954412181,      -2.858205066,      -3.077773041,       -2.57787146,      -2.135400288
        101,           0,          18,      -6.108111586,      -3.522792457,      -3.606019247,     -0.6242481935,      -4.545487628,      0.2245449143,    0.008276247744,   -0.008383852096,                 0,                 0,                 0,     0.01953135375,    0.008276247744,   -0.008383852096,                 0,      -1.013001587,    0.003028254868,      -3.198246851,      -3.061576142,      -3.032594267,      -3.175229925,      -2.589192323,      -2.206695381
        101,           0,          19,      -6.125246592,      -3.630275648,       -3.71129544,     -0.6565563574,      -4.555851004,      0.1757529107,    0.008285030611,   -0.009047317587,                 0,                 0,                 0,       0.019163148,    0.008285030611,   -0.009047317587,                 0,      -1.092007744,    0.003028254868,      -3.215381856,      -3.169059333,       -3.13787046,      -3.207538089,      -2.599555699,      -2.255487384
